Time,Voltage(V),Battery_Status(%),Temperature(C),Pressure(Pa),GPS_Altitude(m),Arduino_Altitude(m),Calculated_Altitude(m),Accel_X(m/s^2),Accel_Y(m/s^2),Accel_Z(m/s^2),Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Quat_I,Quat_J,Quat_K,Quat_Real,Latitude,Longitude
13:42:36,2.812903,95,25.27419,1015.5,1.48,-18.7124,64308.42867820133,9.417969,0.105469,-1.007813,0.009766,-0.003906,-0.001953,-43.125,-20.5,2.25,0.742676,-0.028748,0.667847,0.039612,35.1757962,-76.8283621
13:42:37,2.793548,94,25.28561,1015.483,1.479,-18.57789,64311.240687311314,9.378906,0.105469,-1.160156,0.007813,-0.003906,0.003906,-43.5,-21.25,2.625,0.742676,-0.029114,0.667847,0.040344,35.1757962,-76.828362
13:42:38,2.767742,93,25.28589,1015.511,1.474,-18.80877,64310.72278771632,9.417969,0.296875,-1.007813,-0.009766,-0.003906,-0.003906,-43.875,-20.875,2.125,0.742615,-0.029846,0.667725,0.041382,35.1757962,-76.828362
13:42:39,2.829032,96,25.29388,1015.488,1.448,-18.61704,64312.91956609831,9.417969,0.257813,-0.929688,-0.005859,0.001953,-0.003906,-43.8125,-20.5,3,0.742615,-0.029907,0.667786,0.04126,35.1757962,-76.828362
13:42:42,2.790323,94,25.29074,1015.493,1.421,-18.65518,64312.1396551076,9.375,0.21875,-1.007813,0,0,0,-44.1875,-21.625,3.4375,0.74231,-0.036072,0.66748,0.046631,35.1757963,-76.8283618
13:42:43,2.780645,93,25.30045,1015.484,1.403,-18.58391,64314.4179734018,9.375,0.21875,-1.121094,0,0,0,-43.4375,-21.625,3,0.742249,-0.036804,0.667419,0.047302,35.1757963,-76.8283616
13:42:45,2.796774,94,25.30359,1015.512,1.334,-18.8168,64314.51635432034,9.375,0.21875,-0.96875,0,0,0,-43.4375,-22,3.5,0.742432,-0.033081,0.667603,0.044373,35.1757963,-76.8283617
13:42:46,2.803226,94,25.31729,1015.527,1.306,-18.94128,64317.1588070376,9.378906,0.335938,-0.929688,-0.005859,-0.001953,-0.001953,-43.4375,-21.25,3.875,0.742554,-0.030457,0.667786,0.042175,35.1757964,-76.8283617
13:42:47,2.783871,93,25.31529,1015.471,1.298,-18.4775,64317.88441141551,9.414063,0.105469,-0.890625,0,0,0,-43.125,-21.625,3,0.742554,-0.029846,0.667847,0.041626,35.1757963,-76.8283617
13:42:48,2.777419,93,25.31101,1015.487,1.275,-18.606,64316.63163475055,9.417969,0.140625,-1.007813,0,0,0,-43.125,-21.625,3,0.742554,-0.029846,0.667847,0.041626,35.1757963,-76.8283618
13:42:49,2.793548,94,25.31444,1015.485,1.263,-18.58993,64317.412087232115,9.417969,0.066406,-0.96875,0,0,0,-43.125,-21.625,3,0.742615,-0.029358,0.667847,0.041077,35.1757963,-76.8283617
13:42:50,2.780645,93,25.31872,1015.469,1.251,-18.46144,64318.66486906181,9.414063,0.21875,-1.082031,0,0,0,-43.1875,-20.5,1.8125,0.742676,-0.027832,0.667847,0.039734,35.1757963,-76.8283618
13:42:51,2.829032,96,25.32214,1015.518,1.253,-18.869,64318.38981998264,9.417969,0.140625,-0.96875,0,0,0,-42.75,-20.5,3.0625,0.742676,-0.027771,0.667908,0.039917,35.1757962,-76.8283618
13:42:52,2.835484,96,25.3327,1015.497,1.225,-18.69333,64321.099157846395,9.414063,0.296875,-0.890625,0.035156,0.001953,0.005859,-42.75,-21.625,3.875,0.742554,-0.030273,0.667847,0.041199,35.175796,-76.828362
13:42:53,2.754839,92,25.33071,1015.517,1.175,-18.86097,64320.257241289604,9.417969,0.257813,-0.855469,0.035156,0.001953,0.005859,-42.75,-21.625,3.875,0.742371,-0.034485,0.667603,0.045288,35.175796,-76.828362
13:42:54,2.787097,94,25.3367,1015.521,1.143,-18.88707,64321.46542204374,9.414063,0.296875,-0.855469,-0.001953,0,-0.001953,-43.5,-22.375,1.3125,0.742065,-0.041138,0.667114,0.051636,35.1757959,-76.828362
13:42:55,2.790323,94,25.32871,1015.512,1.144,-18.81881,64319.9295264347,9.457031,0.140625,-1.082031,-0.007813,-0.001953,-0.003906,-43.5,-20.125,3,0.742188,-0.039734,0.667175,0.049683,35.1757957,-76.828362
13:42:56,2.770968,93,25.32671,1015.479,1.152,-18.54175,64320.180130666355,9.375,0.296875,-0.929688,-0.007813,0,0,-43.5,-20.125,3,0.742188,-0.039734,0.667175,0.049683,35.1757957,-76.8283618
13:42:58,2.835484,96,25.325,1015.416,1.138,-18.01571,64321.1129161919,9.417969,0.105469,-0.96875,0.009766,-0.003906,0.005859,-43.125,-20.875,3.5,0.742371,-0.033997,0.667664,0.044373,35.1757957,-76.8283618
13:43:00,2.812903,95,25.3327,1015.433,1.125,-18.16128,64322.42110173738,9.375,0.410156,-0.96875,0.013672,0,0.003906,-43.125,-21.625,1.75,0.742554,-0.03125,0.667664,0.042358,35.1757957,-76.8283617
13:43:03,2.73871,91,25.35012,1015.481,1.144,-18.56082,64325.183551597656,9.417969,0.335938,-1.046875,-0.009766,0.001953,-0.003906,-43.1875,-20.5,1.3125,0.742676,-0.02887,0.667847,0.039978,35.1757955,-76.8283612
